0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
1265.5,215.35533833503723,0.1836734693877551,0.7174036281179138,0.34289466652691986,0.9429955290611028,18.0,51.2045288531775,65.8451862712235,0.0,179.0,67.34550766983199,26.415729742839346,22.0,255.0,158.28780131482833,39.69695841176413,9.0,237.0,86.28602308407291,0.9810085059568231,0.9778865118024777,0.8906017624666746,0.0024261474609375,0.0025787353515625,0.0008392333984375,0.00164794921875,0.00201416015625,0.0015411376953125,0.0013427734375,0.0017547607421875,0.9813690185546875,0.004486083984375,0
1108.5,222.81118214130402,0.28865979381443296,0.40813696612665684,0.280589616719273,0.878019801980198,28.0,60.75,74.59743031037256,0.0,179.0,60.8457095709571,24.696142650022058,8.0,197.0,133.84158415841586,27.297583642842216,35.0,204.0,48.66347338363554,0.9828861187419863,0.9803153203556558,0.9054587127582178,0.002227783203125,0.002593994140625,0.0011444091796875,0.0009307861328125,0.0012969970703125,0.0015106201171875,0.0013427734375,0.001800537109375,0.983489990234375,0.003662109375,0
1109.5,218.18376541137695,0.16,0.6934375,0.29288174642291026,0.9169421487603305,16.0,61.61943986820428,74.84560814546727,0.0,179.0,61.39373970345964,26.745641108497825,12.0,255.0,168.74299835255354,35.36703077915138,27.0,249.0,82.19035074651,0.9825215959751614,0.980222950472997,0.8998999568847852,0.00225830078125,0.00244140625,0.000885009765625,0.00115966796875,0.001251220703125,0.0015106201171875,0.0011138916015625,0.0015716552734375,0.9836883544921875,0.004119873046875,0
1096.0,224.02438509464264,0.37894736842105264,0.32046783625730996,0.2744288908160938,0.8870902468636179,36.0,62.17878028404344,74.52187750194828,0.0,179.0,61.769423558897245,26.038342669500214,12.0,255.0,122.28654970760233,25.32493452403897,24.0,190.0,38.58839592945099,0.9831845548076518,0.9805762634514994,0.90884069855139,0.002227783203125,0.0026397705078125,0.0011138916015625,0.0011138916015625,0.001373291015625,0.0011749267578125,0.0010986328125,0.001708984375,0.983673095703125,0.003875732421875,0
1118.5,219.49747383594513,0.2222222222222222,0.513544536271809,0.2917338340718989,0.8901711102268205,22.0,61.56955810147299,74.42269678461719,0.0,179.0,60.9468085106383,25.441366474941315,14.0,239.0,134.68494271685762,27.684948715674324,28.0,204.0,53.19776604351002,0.9829231260923553,0.9800593490527795,0.898747297786605,0.001953125,0.002716064453125,0.0010223388671875,0.001190185546875,0.0013580322265625,0.0012969970703125,0.00140380859375,0.0014801025390625,0.9834747314453125,0.0041046142578125,0
1099.0,223.0538227558136,0.29896907216494845,0.39068610024884465,0.2775800278836021,0.8743038981702467,29.0,57.178868552412645,73.21206941166506,0.0,179.0,61.376871880199666,25.236325221409647,10.0,209.0,129.04908485856905,26.56668537926875,30.0,194.0,49.36524293541055,0.9828957575793845,0.9802995754215246,0.8957943256727404,0.002105712890625,0.002685546875,0.0009918212890625,0.00103759765625,0.00146484375,0.0013427734375,0.0011749267578125,0.00164794921875,0.9835968017578125,0.0039520263671875,0
1253.0,215.94112479686737,0.1836734693877551,0.7103174603174603,0.3376682418773911,0.9410439354111904,18.0,51.403831982313925,66.28198787035178,0.0,179.0,66.48636698599853,24.52996600026966,21.0,255.0,156.20117907148122,38.56980845021317,10.0,233.0,79.78690900134784,0.9811396918320093,0.9780705656813568,0.8951441699929438,0.0024871826171875,0.0023040771484375,0.0008392333984375,0.001861572265625,0.001861572265625,0.0021209716796875,0.0010833740234375,0.001708984375,0.981414794921875,0.0043182373046875,0
1115.0,225.0538227558136,0.29292929292929293,0.3883664228491815,0.2766380680135929,0.8923569427771109,29.0,65.54060705496309,75.78428184562469,0.0,179.0,59.97538966365874,23.56394371814739,13.0,218.0,160.31255127153403,33.37771896075909,30.0,245.0,70.10014425541611,0.9825188645402152,0.980202828040721,0.9059130278734383,0.002105712890625,0.0026092529296875,0.0009765625,0.0013580322265625,0.001556396484375,0.001495361328125,0.0014495849609375,0.0018310546875,0.983184814453125,0.0034332275390625,0
1117.0,218.76955199241638,0.1717171717171717,0.6636957813428401,0.293284615491801,0.9062880324543611,17.0,70.18003273322422,77.20673033168525,0.0,179.0,60.161211129296234,23.791979720573153,14.0,195.0,129.65630114566284,26.606787685975817,27.0,206.0,46.213798699219296,0.9828113532530383,0.9800951742526184,0.9050863944453519,0.0020599365234375,0.0024871826171875,0.0009918212890625,0.0012359619140625,0.0015716552734375,0.001434326171875,0.001373291015625,0.001617431640625,0.9832763671875,0.0039520263671875,0
1109.0,218.7695518732071,0.16,0.693125,0.29118409931501604,0.907157464212679,16.0,65.20263591433279,75.41767362842164,0.0,179.0,60.542833607907745,23.666534123952086,13.0,218.0,131.75288303130148,26.676163163852355,29.0,204.0,45.86944748814662,0.9829422638173626,0.9802383803848795,0.9079461729814647,0.002197265625,0.0022735595703125,0.000823974609375,0.001068115234375,0.0018310546875,0.00164794921875,0.0014190673828125,0.0014190673828125,0.98333740234375,0.0039825439453125,0
1116.5,221.49747383594513,0.22,0.5075,0.2859769542418088,0.8921294446664003,22.0,65.53398853398853,76.00191729701392,0.0,179.0,59.93775593775594,24.85366293698277,7.0,255.0,170.5077805077805,35.14464292548276,24.0,248.0,85.02100297962555,0.9823054913985442,0.9800592635845793,0.8994856450573199,0.002044677734375,0.0028533935546875,0.0007476806640625,0.0012969970703125,0.00164794921875,0.0016021728515625,0.0012054443359375,0.00189208984375,0.983123779296875,0.0035858154296875,0
1096.5,222.81118214130402,0.2755102040816326,0.4143990929705215,0.2775521107196056,0.8932790224032586,27.0,63.98416666666667,75.75988768892738,0.0,179.0,60.92166666666667,25.44360818009549,14.0,255.0,121.0875,24.797980638552005,26.0,183.0,42.549414808408,0.9829292556341939,0.9803405019961534,0.897908589828368,0.00225830078125,0.002532958984375,0.00091552734375,0.0011138916015625,0.0012359619140625,0.0012054443359375,0.001495361328125,0.0016632080078125,0.9837799072265625,0.0037994384765625,0
1255.0,218.7695518732071,0.20408163265306123,0.6403061224489796,0.32951852537452225,0.8779293459251487,20.0,39.754411764705885,63.03831685809067,0.0,179.0,70.55882352941177,24.269735664076613,19.0,241.0,149.5514705882353,33.73517536134798,8.0,236.0,62.925836617328294,0.9807942294443978,0.9779733709922521,0.9102798621808078,0.002532958984375,0.002593994140625,0.0008697509765625,0.0015106201171875,0.002044677734375,0.0020294189453125,0.0008544921875,0.002105712890625,0.9813995361328125,0.004058837890625,0
1229.5,221.9827550649643,0.28865979381443296,0.4526877761413844,0.31354503111333354,0.8556019485038274,28.0,52.07726931732933,71.12856739187175,0.0,179.0,64.74868717179295,25.57126473303432,11.0,255.0,118.48687171792949,24.336337635800476,22.0,174.0,38.08528350474276,0.9810568654296473,0.9783261370276685,0.9130529419004835,0.002471923828125,0.0026397705078125,0.00115966796875,0.001251220703125,0.0017242431640625,0.001800537109375,0.001312255859375,0.0020294189453125,0.9814605712890625,0.004150390625,0
1243.0,226.02438509464264,0.3894736842105263,0.35362731152204835,0.30575276970818777,0.8519533927347498,37.0,57.38289962825279,73.83293613629797,0.0,179.0,64.47881040892193,25.807575702507105,11.0,255.0,125.56877323420075,25.87714595703442,23.0,189.0,45.982567281815875,0.9807267793855674,0.9780550461762191,0.9074140500703497,0.0025787353515625,0.0025787353515625,0.0009307861328125,0.0012969970703125,0.002105712890625,0.001861572265625,0.0011444091796875,0.0019073486328125,0.981475830078125,0.004119873046875,0
1244.0,225.0538227558136,0.3229166666666667,0.41801075268817206,0.3086437279003673,0.8422477995937712,31.0,56.01632047477745,72.99344326957274,0.0,179.0,64.263353115727,23.460199101293703,10.0,203.0,159.34940652818992,32.833276679480115,25.0,243.0,71.99982550781927,0.980579072577096,0.9780550288858129,0.9100287845289006,0.0023956298828125,0.00250244140625,0.0011444091796875,0.0015869140625,0.0025787353515625,0.0016021728515625,0.0012969970703125,0.0019073486328125,0.9813385009765625,0.0036468505859375,0
1253.0,222.42640614509583,0.21428571428571427,0.608843537414966,0.31826453398823296,0.8509337860780984,21.0,58.19426048565121,73.4167732970327,0.0,179.0,63.944076526857984,23.52193956239732,17.0,234.0,150.12582781456953,31.291709277299038,23.0,236.0,61.06999303152787,0.9806238488736115,0.9779784764705606,0.9147584883940051,0.0024871826171875,0.002288818359375,0.000946044921875,0.0016021728515625,0.0018157958984375,0.001983642578125,0.00115966796875,0.00201416015625,0.9813690185546875,0.00433349609375,0
